AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,P700I,P701$01,P701$02,P701$03,P701$04,P701$05,P701$10,P701$06,P701$07,P701$08,P701$09,P710I,P710$01,P710$02,P710$03,P710$04,P710$05,P710$06,P710$07,P710$08,P710$10,P710$11,P710$12,P710$13,P710$14,P710$15,P710$20,P710$21,P710$28,P710$29,P710$33,P710$34,TICUEST01,FACTOR
2025,09,017868,084,11,150133,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,017868,104,11,150133,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,017868,122,11,150133,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,017873,045,11,150110,8,1,02,1,1,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4756.97013160787
2025,09,017873,061,11,150110,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013160787
2025,09,017873,077,11,150110,8,1,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013160787
2025,09,017873,094,11,150110,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013160787
2025,09,017881,011,11,150132,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4577.02190892838
2025,09,017881,037,11,150132,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4577.02190892838
2025,09,017881,063,11,150132,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,017881,076,11,150132,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4577.02190892838
2025,09,017881,087,11,150132,8,1,01,0,1,0,0,0,0,0,0,0,0,00, , , , , , , , , , , , , , , , , , , , ,2,4577.02190892838
2025,09,017890,024,11,150122,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4512.57533607277
2025,09,017890,153,11,150122,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4512.57533607277
2025,09,017914,019,11,150108,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4981.22914704473
2025,09,017914,040,11,150108,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4981.22914704473
2025,09,017914,080,11,150108,8,1,02,1,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4981.22914704473
2025,09,017914,099,11,150108,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4981.22914704473
2025,09,017914,152,11,150108,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4981.22914704473
2025,09,017914,167,11,150108,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4981.22914704473
2025,09,017947,050,11,150113,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3567.72759887765
2025,09,017947,084,11,150113,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3567.72759887765
2025,09,017947,170,11,150113,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,3567.72759887765
2025,09,017947,186,11,150113,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,3567.72759887765
2025,09,017953,040,11,150110,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4981.22914704473
2025,09,017953,058,11,150110,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,017953,079,12,150110,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,017953,079,22,150110,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,017953,155,11,150110,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4981.22914704473
2025,09,017977,023,11,150119,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,017977,038,11,150119,8,1,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,017977,050,11,150119,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,017977,059,11,150119,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,017988,013,11,150135,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,017988,031,11,150135,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,017988,066,11,150135,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,3735.92186028355
2025,09,017988,084,11,150135,8,1,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,017988,103,11,150135,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,3735.92186028355
2025,09,017988,121,11,150135,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,017998,016,11,150102,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4577.02190892838
2025,09,017998,044,11,150102,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,017998,060,11,150102,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4577.02190892838
2025,09,017998,116,11,150102,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,4577.02190892838
2025,09,018010,020,11,150133,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4981.22914704473
2025,09,018010,059,11,150133,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018010,080,11,150133,8,1,01,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018010,100,11,150133,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018010,120,11,150133,8,1,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4981.22914704473
2025,09,018010,140,11,150133,8,1,03,1,0,0,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4981.22914704473
2025,09,018031,024,11,150122,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4440.566155178
2025,09,018066,006,11,150137,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,018066,028,11,150137,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,018066,050,11,150137,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,018066,072,11,150137,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,018066,093,11,150137,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,018066,136,11,150137,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018073,034,11,150126,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4577.02190892838
2025,09,018073,048,11,150126,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4577.02190892838
2025,09,018073,078,11,150126,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,018073,092,11,150126,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4577.02190892838
2025,09,018078,020,11,150130,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3735.92186028355
2025,09,018078,041,11,150130,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,018078,143,11,150130,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,018123,031,11,150113,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,3735.92186028355
2025,09,018123,141,11,150113,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,3735.92186028355
2025,09,018123,178,11,150113,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,018123,215,11,150113,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,018123,287,11,150113,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,018123,322,11,150113,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3735.92186028355
2025,09,018123,360,11,150113,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,018128,002,11,150140,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4512.57533607277
2025,09,018128,019,11,150140,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4512.57533607277
2025,09,018128,137,11,150140,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4512.57533607277
2025,09,018128,160,11,150140,8,1,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4512.57533607277
2025,09,018140,018,11,150133,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,018140,039,11,150133,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,018140,048,11,150133,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,018140,060,11,150133,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,018140,070,11,150133,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3735.92186028355
2025,09,018157,020,11,150135,8,1,02,1,0,0,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018157,050,11,150135,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4756.97013183687
2025,09,018157,065,11,150135,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,018157,080,11,150135,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018157,095,11,150135,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018164,015,11,150125,8,1,01,0,0,1,1,0,0,0,0,0,0,00, , , , , , , , , , , , , , , , , , , , ,2,4577.02190892838
2025,09,018164,032,11,150125,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,018164,040,11,150125,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,018164,054,11,150125,8,1,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4577.02190892838
2025,09,018164,060,11,150125,8,1,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4577.02190892838
2025,09,018164,068,11,150125,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4577.02190892838
2025,09,018178,030,11,150114,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4512.57533607277
2025,09,018178,106,11,150114,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4512.57533607277
2025,09,018192,034,11,150110,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018192,105,11,150110,8,1,01,1,0,0,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018192,152,11,150110,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018202,014,11,150142,8,1,01,0,0,1,1,0,0,0,0,0,0,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,018202,031,11,150142,8,1,01,1,1,0,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018202,065,11,150142,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,018202,082,11,150142,8,1,01,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4756.97013183687
2025,09,018202,115,11,150142,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018212,004,11,150125,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,018212,016,11,150125,8,1,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4577.02190892838
2025,09,018212,036,11,150125,8,1,01,0,1,0,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4577.02190892838
2025,09,018212,044,11,150125,8,1,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4577.02190892838
2025,09,018212,049,11,150125,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4577.02190892838
2025,09,018212,061,11,150125,8,1,01,0,0,0,0,0,0,1,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,018216,016,11,150117,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4440.566155178
2025,09,018216,045,11,150117,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4440.566155178
2025,09,018216,061,11,150117,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4440.566155178
2025,09,018234,022,11,150104,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,3567.72759887765
2025,09,018234,061,11,150104,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3567.72759887765
2025,09,018234,081,11,150104,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,3567.72759887765
2025,09,018234,101,11,150104,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3567.72759887765
2025,09,018234,120,11,150104,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3567.72759887765
2025,09,018234,160,11,150104,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3567.72759887765
2025,09,018248,003,11,150142,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018248,023,11,150142,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018248,061,11,150142,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4981.22914704473
2025,09,018248,081,11,150142,8,1,03,1,0,0,0,0,0,0,0,0,0,03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018248,120,11,150142,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018258,013,11,150143,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,018258,079,11,150143,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,018258,101,11,150143,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4577.02190892838
2025,09,018273,062,11,150135,8,1,01,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4440.566155178
2025,09,018273,087,11,150135,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4440.566155178
2025,09,018273,205,11,150135,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4440.566155178
2025,09,018273,230,11,150135,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4440.566155178
2025,09,018287,006,11,150112,8,1,01,1,0,1,1,0,0,0,0,0,0,00, , , , , , , , , , , , , , , , , , , , ,2,4981.22914704473
2025,09,018287,028,11,150112,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018287,068,12,150112,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018287,068,22,150112,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4981.22914704473
2025,09,018287,089,11,150112,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018287,107,11,150112,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4981.22914704473
2025,09,018287,128,11,150112,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4981.22914704473
2025,09,018319,030,11,150140,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,3735.92186028355
2025,09,018326,036,11,150132,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4440.566155178
2025,09,018326,056,11,150132,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4440.566155178
2025,09,018326,077,11,150132,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4440.566155178
2025,09,018326,098,11,150132,8,1,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4440.566155178
2025,09,018326,118,11,150132,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4440.566155178
2025,09,018326,139,11,150132,8,1,01,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4440.566155178
2025,09,018326,193,11,150132,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4440.566155178
2025,09,018335,021,11,150117,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018335,044,11,150117,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018335,067,11,150117,8,1,01,1,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018335,113,11,150117,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,018335,160,11,150117,8,1,02,1,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018353,003,11,150143,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018353,015,11,150143,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,018353,040,11,150143,8,1,01,1,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018353,065,11,150143,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018353,077,11,150143,8,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4756.97013183687
2025,09,018353,089,11,150143,8,1,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,4756.97013183687
2025,09,018355,026,11,150132,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,018355,047,11,150132,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,018355,057,11,150132,8,1,01,1,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4577.02190892838
2025,09,018355,069,11,150132,8,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4577.02190892838
2025,09,018367,002,11,150501,2,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,1347.85975357455
2025,09,018367,021,11,150501,2,2,01,0,0,1,1,0,0,0,0,0,0,00, , , , , , , , , , , , , , , , , , , , ,2,1347.85975357455
2025,09,018367,044,11,150501,2,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1347.85975357455
2025,09,018367,058,11,150501,2,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,1347.85975357455
2025,09,018367,067,11,150501,2,2,00, , , , , , , , , , ,00, , , , , , , , , , , , , , , , , , , , ,2,1347.85975357455
2025,09,018367,083,11,150501,2,2,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1347.85975357455
2025,09,018390,009,11,150601,2,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1347.85975357455
2025,09,018390,036,11,150601,2,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1347.85975357455
